Discipline	Season	Year	Event	Gender	real_g	real_s	real_b	gen_g	gen_s	gen_b	status	text
Rowing	Summer	2020	Four	Men	AUS	ROU	ITA	GBR	AUS	ITA	accepted	"At the 2020 Tokyo Olympics, which took place in 2021, the medals in the Men's Rowing Four event were awarded as follows:

- **Gold Medal:** Great Britain
- **Silver Medal:** Australia
- **Bronze Medal:** Italy

If you need more information about the event or the athletes, feel free to ask!"
Rowing	Summer	2020	Four	Women	AUS	NED	IRL	AUS	NZL	GBR	accepted	At the 2020 Tokyo Olympics, the Women's Rowing Four event was won by the Australian team, who took the gold medal. The silver medal was won by the New Zealand team, and the bronze medal went to the British team.
Canoe Sprint	Summer	2020	Kayak Four 500m	Men	GER	ESP	SVK	HUN	GER	GBR	accepted	"At the 2020 Tokyo Olympics, the Men's Canoe Sprint Kayak Four (K4) 500m event medals were awarded as follows:

- **Gold Medal**: Hungary
- **Silver Medal**: Germany
- **Bronze Medal**: Great Britain

These results reflect the performances during the event, which took place on August 2, 2021."
Canoe Sprint	Summer	2020	Kayak Four 500m	Women	HUN	BLR	POL	HUN	CHN	POL	accepted	"At the 2020 Tokyo Olympics, the Women's Canoe Sprint Kayak Four 500m event saw the following medalists:

- **Gold**: Hungary
- **Silver**: China
- **Bronze**: Poland

These teams performed strongly in the final race, showcasing their skills in the event."
Rowing	Summer	2020	Quadruple Sculls	Men	NED	GBR	AUS	GER	ITA	NED	accepted	"In the Men's Rowing Quadruple Sculls event at the 2020 Tokyo Olympic Games, which took place in 2021 due to the COVID-19 pandemic, the medals were awarded as follows:

- **Gold medal**: Germany
- **Silver medal**: Italy
- **Bronze medal**: Netherlands

This event showcased some of the best rowing teams in the world, with Germany taking the top spot."
Rowing	Summer	2020	Quadruple Sculls	Women	CHN	POL	AUS	NED	GBR	AUS	accepted	"At the 2020 Olympic Games, held in Tokyo in 2021, the medals for the Women's Rowing Quadruple Sculls event were awarded as follows:

- **Gold Medal**: Netherlands
- **Silver Medal**: Great Britain
- **Bronze Medal**: Australia

If you need more details about the event or the teams, feel free to ask!"
Fencing	Summer	2020	Sabre Team	Men	KOR	ITA	HUN	HUN	ITA	KOR	accepted	"At the 2020 Olympic Games, held in Tokyo in 2021 due to the COVID-19 pandemic, the medals for the Men's Fencing Sabre Team event were awarded as follows:

- **Gold Medal**: Hungary
- **Silver Medal**: Italy
- **Bronze Medal**: South Korea

These results reflect the performances of the teams during the event."
Fencing	Summer	2020	Sabre Team	Women	ROC	FRA	KOR	USA	ITA	JPN	accepted	"At the 2020 Olympic Games held in Tokyo (held in 2021 due to the COVID-19 pandemic), the Women's Fencing Sabre Team event medals were awarded as follows:

- **Gold Medal**: USA
- **Silver Medal**: Italy
- **Bronze Medal**: Japan

The USA defeated Italy in the final to claim the gold medal."
Archery	Summer	2020	Team	Men	KOR	TPE	JPN	KOR	ROC	JPN	accepted	"At the 2020 Olympic Games, held in Tokyo in 2021, the medals in the Men's Archery Team event were awarded as follows:

- **Gold medal**: South Korea
- **Silver medal**: Russia (ROC - Russian Olympic Committee)
- **Bronze medal**: Japan

South Korea continued its dominance in archery by securing the gold medal in this event."
Archery	Summer	2020	Team	Women	KOR	ROC	GER	KOR	RUS	NED	accepted	"At the 2020 Olympic Games held in Tokyo in 2021, the medals in the Women's Archery Team event were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: Russia
- **Bronze Medal**: The Netherlands

South Korea continued its dominance in archery, winning the gold medal in this event."
Artistic Gymnastics	Summer	2020	Team	Men	ROC	JPN	CHN	CHN	JPN	GBR	accepted	"In the Men's Artistic Gymnastics Team event at the 2020 Tokyo Olympics, held in 2021, the medals were awarded as follows:

- **Gold Medal**: China
- **Silver Medal**: Japan
- **Bronze Medal**: Great Britain

These events took place at the Ariake Gymnastics Centre during the Tokyo 2020 Olympics."
Artistic Gymnastics	Summer	2020	Team	Women	ROC	USA	GBR	USA	ROC	GBR	accepted	"At the 2020 Tokyo Olympics, the medals in the Women's Artistic Gymnastics Team event were awarded as follows:

- **Gold medal**: USA
- **Silver medal**: Russia (Russian Olympic Committee)
- **Bronze medal**: Great Britain

The event took place on July 27, 2021, and featured top gymnasts from around the world competing in a team format."
Table Tennis	Summer	2020	Team	Men	CHN	GER	JPN	CHN	JPN	GER	accepted	"At the Tokyo 2020 Olympics (held in 2021), the medals for the Men's Table Tennis Team event were awarded as follows:

- **Gold Medal**: China
- **Silver Medal**: Japan
- **Bronze Medal**: Germany

China continued its dominance in table tennis by winning the gold medal, while Japan, as the host nation, secured the silver. Germany claimed the bronze medal in the event."
Table Tennis	Summer	2020	Team	Women	CHN	JPN	HKG	CHN	JPN	GER, KOR	accepted	"At the 2020 Tokyo Olympics, the medals for the Women's Table Tennis Team event were awarded as follows:

- **Gold Medal**: China
- **Silver Medal**: Japan
- **Bronze Medals**: Germany and South Korea (both teams received bronze as there was no playoff for third place).

China continued its dominance in table tennis by securing the gold medal in this event."
Cycling Track	Summer	2020	Team Pursuit	Men	ITA	DEN	AUS	GBR	AUS	NZL	accepted	"At the 2020 Olympic Games, held in Tokyo in 2021, the medals in the Men's Cycling Track Team Pursuit event were awarded as follows:

- **Gold Medal**: Great Britain
- **Silver Medal**: Australia
- **Bronze Medal**: New Zealand

Great Britain's team secured the gold by setting a new Olympic record in the final event."
Cycling Track	Summer	2020	Team Pursuit	Women	GER	GBR	USA	GBR	AUS	CAN	accepted	"At the 2020 Olympic Games, held in Tokyo in 2021, the medals in the Women's Cycling Track Team Pursuit event were awarded as follows:

- **Gold Medal**: Great Britain
- **Silver Medal**: Australia
- **Bronze Medal**: Canada

Great Britain set a new Olympic record during the event."
